Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	type	set
cleaned	hsa01524	Platinum drug resistance	7/183	62/5617	0.00375732318187665	0.0297695605948689	0.0244910539385482	2944/2949/2947/355/9446/119391/653689	7	KEGG	DLPFC and HIPPO high correlation
cleaned	hsa04640	Hematopoietic cell lineage	6/183	49/5617	0.00480582154423491	0.0366666384486071	0.0301651956577708	947/3553/3127/3123/3119/1440	6	KEGG	DLPFC and HIPPO high correlation
cleaned	hsa05321	Inflammatory bowel disease (IBD)	5/183	36/5617	0.00576704556341249	0.0424289780736776	0.0349058020943387	3553/3127/3123/3119/7099	5	KEGG	DLPFC and HIPPO high correlation
cleaned	hsa05310	Asthma	3/183	12/5617	0.00602267962809584	0.042781793220267	0.0351960588066581	3127/3123/3119	3	KEGG	DLPFC and HIPPO high correlation
cleaned	hsa04740	Olfactory transduction	6/183	53/5617	0.00708811073105863	0.0486716936866026	0.0400416079894891	391190/391191/81466/26246/391192/284521	6	KEGG	DLPFC and HIPPO high correlation
gene	GO:0007187	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	102/5258	172/14223	1.88087944648566e-09	1.08790067184731e-05	1.02359439350851e-05	CORT/HTR6/HTR1D/GPR3/OPRD1/GRIK3/MIR30E/PTGER3/PTGFR/LPAR3/S1PR1/RGS2/GPR37L1/ATP2B4/AGT/CHRM3/MARCO/CALCRL/RAMP1/HRH1/VIPR1/CCR1/PTH1R/GRM2/HTR1F/SENP7/P2RY12/GPR149/ADRA2C/DRD5/NPY2R/RXFP1/NPY1R/NPR3/HTR1A/HTR4/ADRA1B/DRD1/HRH2/GRM4/HTR1B/MRAP2/HTR1E/GRM1/AKAP12/VIP/OPRM1/GPER1/CRHR2/RAMP3/GPR37/GRM8/CHRM2/HTR5A/ADRA1A/OPRK1/ADCY8/GNA14/ABCA1/HTR7/ADRA2A/ADRB1/GRK5/GPR26/CHRM4/PTGDR2/CHRM1/TSKU/DRD2/PTHLH/NOS1/HTR2A/CYSLTR2/LTB4R2/ADCY4/SSTR1/GNG2/AKAP5/CHRM5/GPR176/ADCY9/ADCY7/MC1R/GLP2R/ADORA2B/CCL2/RAMP2/SLC9A3R1/ADCYAP1/GNAL/RIT2/MC4R/GALR1/GNA15/ADRA1D/SSTR4/GNAS/HRH3/GNAZ/SSTR3/MCHR1/HTR2C	102	BP	DLPFC and HIPPO differential development
gene	GO:0007188	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	87/5258	153/14223	3.96707220480019e-07	0.00114727728162822	0.00107946122625353	CORT/HTR1D/GPR3/OPRD1/GRIK3/MIR30E/PTGER3/PTGFR/S1PR1/RGS2/GPR37L1/ATP2B4/CHRM3/MARCO/CALCRL/RAMP1/HRH1/PTH1R/GRM2/HTR1F/SENP7/P2RY12/ADRA2C/DRD5/NPY2R/RXFP1/NPY1R/NPR3/HTR1A/ADRA1B/DRD1/GRM4/HTR1B/MRAP2/HTR1E/GRM1/AKAP12/VIP/OPRM1/GPER1/CRHR2/RAMP3/GPR37/GRM8/CHRM2/HTR5A/ADRA1A/OPRK1/ADCY8/GNA14/ABCA1/HTR7/ADRA2A/ADRB1/GRK5/GPR26/CHRM4/PTGDR2/CHRM1/TSKU/DRD2/PTHLH/NOS1/CYSLTR2/LTB4R2/ADCY4/GNG2/AKAP5/CHRM5/GPR176/ADCY9/ADCY7/MC1R/GLP2R/ADORA2B/RAMP2/SLC9A3R1/ADCYAP1/GNAL/RIT2/MC4R/GALR1/GNA15/ADRA1D/GNAS/GNAZ/MCHR1	87	BP	DLPFC and HIPPO differential development
gene	GO:0007193	adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway	46/5258	75/14223	1.51808326554352e-05	0.029268645359679	0.0275385630977543	CORT/HTR1D/OPRD1/GRIK3/MIR30E/S1PR1/RGS2/GPR37L1/CHRM3/MARCO/HRH1/GRM2/HTR1F/P2RY12/NPY2R/NPY1R/NPR3/HTR1A/GRM4/HTR1B/HTR1E/GRM1/AKAP12/OPRM1/GPR37/GRM8/CHRM2/HTR5A/OPRK1/ADCY8/HTR7/ADRA2A/CHRM4/PTGDR2/CHRM1/DRD2/ADCY4/AKAP5/CHRM5/GPR176/ADCY9/ADCY7/GNAL/ADRA1D/GNAZ/MCHR1	46	BP	DLPFC and HIPPO differential development
gene	GO:0006813	potassium ion transport	102/5258	200/14223	3.19384199358512e-05	0.0434963182288708	0.0409252320818341	KCNAB2/RNF207/NPPA/KCNQ4/KCNA2/CASQ2/HCN3/ATP1A2/NOS1AP/SLC9C2/KCNT2/KCNH1/KCNK2/KCNK1/KCNS3/KCNK3/KCNG3/KCNK12/KCNIP3/CNGA3/SLC9A2/KCNJ3/KCNH7/STK39/KCNE4/KCNH8/MIR26A1/OXSR1/SLC12A8/P2RY12/KCNAB1/KCNMB2/KLHL24/TMEM175/KCNIP4/HCN1/KCNN2/DRD1/KCNQ5/AQP1/KCND2/KEL/KCNH2/MIR153-2/PTK2B/OPRK1/KCNB2/KCNS2/KCNK9/TMEM38B/KCNT1/PKD2L1/ADRA2A/CNGA4/KCNJ11/KCNC1/KCNE3/DRD2/KCNJ5/KCNA6/KCNA1/KCNA5/KCNJ8/KCNH3/CDK2/MIR26A2/KCNC2/NOS1/HTR2A/AKAP6/KCNH5/KCNK10/KCNK13/SLC24A4/CHP1/SLC12A1/HCN4/CNGB1/SLC9A5/WWP2/KCNAB3/KCNJ12/KCNH4/KCNJ16/KCNJ2/ADCYAP1/NETO1/HCN2/TMEM38A/KCNN1/HPN/FXYD1/KCNK6/KCNJ14/ADRA1D/SLC24A3/KCNS1/KCNB1/KCNG1/KCNJ4/KCND1/KCNE5	102	BP	DLPFC and HIPPO differential development
gene	GO:0019932	second-messenger-mediated signaling	137/5258	282/14223	3.76005517192866e-05	0.0434963182288708	0.0409252320818341	RCAN3/GPR3/PTGER3/PTGFR/DDAH1/GBP1/VCAM1/GPR61/GSTM2/CASQ2/ATP1A2/CASQ1/NOS1AP/SELE/RGS2/ATP2B4/AGT/PLEK/CXCR4/RAPGEF4/NEUROD1/CALCRL/DGKD/RAMP1/ITPR1/LMCD1/HRH1/PTH1R/GPR62/SELENOK/PEX5L/ADRA2C/DRD5/EPHA5/CXCL8/CXCL11/NPY2R/ADRA1B/DRD1/TREM2/RCAN2/MRAP2/VIP/OPRM1/PDE10A/GPER1/AHR/RAMP3/EGFR/LAT2/CD36/PCLO/SRI/HTR5A/ADRA1A/PTK2B/NRG1/CRH/JPH1/RIMS2/ADCY8/SYK/ABCA1/PRKG1/MCU/ADRA2A/ADRB1/GPR26/INPP5A/PDE3B/APLNR/PTGDR2/PDE2A/DRD2/CD4/PTHLH/LRRK2/RAPGEF3/ERBB3/KCNC2/NUDT4/NOS1/P2RX4/CAMKK2/P2RX2/EDNRB/ADCY4/NFATC4/AKAP6/GNG2/THBS1/CHP1/CIB1/MCTP2/ADCY9/GRIN2A/ADCY7/NFATC3/NFAT5/PLCG2/MC1R/P2RX5/ADORA2B/RASD1/NOS2/CCL3/CCL4/NEUROD2/HAP1/RAMP2/SAMD14/TMEM100/SLC9A3R1/GRIN2C/SPHK1/ADCYAP1/GNAL/RIT2/MC4R/GALR1/AZU1/MCOLN1/APOE/GIPR/GRIN2D/HRC/ADRA1D/ADA/NFATC2/GNAS/EDN3/RCAN1/TRPM2/RASD2/GPR143/DMD/BTK	137	BP	DLPFC and HIPPO differential development
gene	GO:0019935	cyclic-nucleotide-mediated signaling	69/5258	127/14223	4.73245084524736e-05	0.0456208261481846	0.0429241594209278	GPR3/PTGER3/PTGFR/GPR61/RGS2/ATP2B4/RAPGEF4/CALCRL/RAMP1/PTH1R/GPR62/PEX5L/ADRA2C/DRD5/EPHA5/CXCL11/NPY2R/ADRA1B/DRD1/MRAP2/VIP/OPRM1/PDE10A/GPER1/AHR/RAMP3/CD36/PCLO/HTR5A/ADRA1A/PTK2B/CRH/RIMS2/ADCY8/ABCA1/PRKG1/ADRA2A/ADRB1/GPR26/PDE3B/APLNR/PDE2A/DRD2/PTHLH/RAPGEF3/KCNC2/NUDT4/NOS1/EDNRB/ADCY4/AKAP6/GNG2/THBS1/ADCY9/ADCY7/MC1R/ADORA2B/RAMP2/SLC9A3R1/ADCYAP1/GNAL/RIT2/MC4R/GALR1/APOE/GIPR/ADRA1D/GNAS/RASD2	69	BP	DLPFC and HIPPO differential development
gene	GO:0007200	phospholipase C-activating G-protein coupled receptor signaling pathway	46/5258	78/14223	6.20337118841786e-05	0.0469275669630501	0.0441536582221316	OPRD1/PTGER3/LPAR3/S1PR1/AGT/CHRM3/NTSR2/HRH1/PTH1R/DRD5/NPR3/F2R/F2RL1/ADRA1B/DRD1/HCRTR2/MCHR2/NMBR/GRM1/OPRM1/CHRM2/ADRA1A/OPRK1/GNA14/ADRA2A/CCKBR/CHRM4/CHRM1/ANO1/DRD2/C3AR1/HTR2A/LPAR6/CYSLTR2/EDNRB/LTB4R2/CHRM5/GNG13/SLC9A3R1/GRP/GNA15/C5AR2/ADRA1D/GRPR/LPAR4/HTR2C	46	BP	DLPFC and HIPPO differential development
gene	GO:0007218	neuropeptide signaling pathway	45/5258	76/14223	6.49067316224759e-05	0.0469275669630501	0.0441536582221316	NPPA/OPRD1/HCRTR1/GPR88/SORT1/NTSR2/POMC/PROKR1/GPR149/SORCS2/NMU/NPFFR2/QRFPR/NPY2R/NPY1R/GLRA3/CARTPT/HCRTR2/MCHR2/OPRM1/CRCP/TAC1/PNOC/OPRK1/PENK/NPFFR1/PTGDR2/GPR83/TAC3/CYSLTR2/LTB4R2/SSTR1/TYRO3/NMB/ADCYAP1/GRP/GALR1/PDYN/PROKR2/SSTR4/SSTR3/MCHR1/GPR143/GRPR/TENM1	45	BP	DLPFC and HIPPO differential development
gene	GO:0071804	cellular potassium ion transport	89/5258	174/14223	8.63036481530016e-05	0.0473702116676493	0.0445701380071608	KCNAB2/RNF207/NPPA/KCNQ4/KCNA2/CASQ2/HCN3/ATP1A2/NOS1AP/SLC9C2/KCNT2/KCNH1/KCNK2/KCNK1/KCNS3/KCNK3/KCNG3/KCNK12/KCNIP3/CNGA3/SLC9A2/KCNJ3/KCNH7/STK39/KCNE4/KCNH8/MIR26A1/OXSR1/SLC12A8/P2RY12/KCNAB1/KCNMB2/KLHL24/TMEM175/KCNIP4/HCN1/KCNN2/KCNQ5/AQP1/KCND2/KEL/KCNH2/MIR153-2/OPRK1/KCNB2/KCNS2/KCNK9/TMEM38B/KCNT1/PKD2L1/CNGA4/KCNJ11/KCNC1/KCNE3/KCNJ5/KCNA6/KCNA1/KCNA5/KCNJ8/KCNH3/MIR26A2/KCNC2/AKAP6/KCNH5/KCNK10/KCNK13/SLC12A1/HCN4/CNGB1/SLC9A5/WWP2/KCNAB3/KCNJ12/KCNH4/KCNJ16/KCNJ2/NETO1/HCN2/TMEM38A/KCNN1/HPN/KCNK6/KCNJ14/KCNS1/KCNB1/KCNG1/KCNJ4/KCND1/KCNE5	89	BP	DLPFC and HIPPO differential development
gene	GO:0071805	potassium ion transmembrane transport	89/5258	174/14223	8.63036481530016e-05	0.0473702116676493	0.0445701380071608	KCNAB2/RNF207/NPPA/KCNQ4/KCNA2/CASQ2/HCN3/ATP1A2/NOS1AP/SLC9C2/KCNT2/KCNH1/KCNK2/KCNK1/KCNS3/KCNK3/KCNG3/KCNK12/KCNIP3/CNGA3/SLC9A2/KCNJ3/KCNH7/STK39/KCNE4/KCNH8/MIR26A1/OXSR1/SLC12A8/P2RY12/KCNAB1/KCNMB2/KLHL24/TMEM175/KCNIP4/HCN1/KCNN2/KCNQ5/AQP1/KCND2/KEL/KCNH2/MIR153-2/OPRK1/KCNB2/KCNS2/KCNK9/TMEM38B/KCNT1/PKD2L1/CNGA4/KCNJ11/KCNC1/KCNE3/KCNJ5/KCNA6/KCNA1/KCNA5/KCNJ8/KCNH3/MIR26A2/KCNC2/AKAP6/KCNH5/KCNK10/KCNK13/SLC12A1/HCN4/CNGB1/SLC9A5/WWP2/KCNAB3/KCNJ12/KCNH4/KCNJ16/KCNJ2/NETO1/HCN2/TMEM38A/KCNN1/HPN/KCNK6/KCNJ14/KCNS1/KCNB1/KCNG1/KCNJ4/KCND1/KCNE5	89	BP	DLPFC and HIPPO differential development
gene	GO:0007423	sensory organ development	196/5258	428/14223	9.00885768229846e-05	0.0473702116676493	0.0445701380071608	HES5/PRDM16/EPHA2/MFAP2/C1QB/EPHB2/MYCL/KCNQ4/RPE65/MCOLN3/OLFM3/COL11A1/WNT2B/VANGL2/PRRX1/CRB1/ATP2B4/PROX1/KCNK2/SOX11/MYCN/KCNK3/OTX1/MEIS1/CYP26B1/NPHP1/MERTK/INSIG2/GLI2/RAB3GAP1/ZEB2/GPD2/DLX1/DLX2/NEUROD1/FZD5/TRAF3IP1/MTERF4/WNT7A/RARB/TMIE/WNT5A/MITF/ARL6/COL8A1/MYH15/NECTIN3/MCM2/ZIC1/HES1/PDE6B/MSX1/CYTL1/PROM1/WDR19/KIT/BMPR1B/LEF1/EGF/CCNA2/BBS7/FAT4/SLC7A11/TENM3/LPCAT1/HCN1/FBN2/CXCL14/SPARC/GABRB2/FOXF2/BMP6/RIPOR2/BAK1/LHFPL5/PRPH2/CLIC5/PRDM1/NR2E1/HDAC2/DLL1/SDK1/TWIST1/GSDME/BMPER/INHBA/GLI3/CCM2/EGFR/DLX6/DLX5/ACHE/FOXP2/TSPAN12/WNT16/SHH/RDH10/CALB1/FZD6/CTHRC1/BNC2/RORB/NTRK2/ROR2/NINJ1/TMOD1/KLF4/WHRN/LAMC3/RXRA/COL5A1/NOTCH1/VIM/NRP1/RET/PCDH15/ATOH7/STOX1/CDH23/RBP4/PDZD7/VAX1/RRM1/USH1C/PAX6/RCN1/FJX1/LRTOMT/TSKU/MYO7A/CRYAB/MFRP/NECTIN1/CDON/WNT10B/RARG/CDK4/LRIG3/LIN7A/GJB6/FREM2/SLITRK6/SOX1/NRL/BMP4/SIX4/SMOC1/PSEN1/TGFB3/BCL11B/GABRA5/ALDH1A2/MEGF11/SMAD3/BBS4/ALDH1A3/MAPK3/SALL1/HSF4/TMEM231/SERPINF1/DVL2/MYO15A/B9D1/TCAP/RARA/STAT3/FZD2/SLC9A3R1/JMJD6/MYOM1/BCL2/CPAMD8/CEBPA/HPN/SIPA1L3/TGFB1/SIX5/GNG8/XRN2/CST3/VSX1/TGIF2/MAFB/SDC4/BMP7/PKNOX1/BCR/CRYBB2/LIMK2/WNT7B/CELSR1/SCO2/NDP/POU3F4/CHRDL1	196	BP	DLPFC and HIPPO differential development
gene	GO:0008015	blood circulation	198/5258	434/14223	0.000108162589112665	0.0502485108936021	0.0472782997233608	RNF207/SLC2A5/AGTRAP/NPPA/HTR1D/PTAFR/MIR30E/CYP2J2/TNNI3K/DDAH1/GCLM/GSTM2/TMIGD3/ADORA3/CASQ2/S100A1/ATP1A2/CASQ1/F11R/NOS1AP/F5/RGS2/TNNT2/ATP2B4/AGT/KCNK1/CHRM3/WDR35/POMC/KCNK3/EHD3/PROKR1/KCNIP3/TBC1D8/KCNJ3/SCN1A/STK39/DES/PER2/ITPR1/ATP2B2/HRH1/PPARG/THRB/GPD1L/MIR26A1/SCN5A/MYL3/CACNA2D2/CACNA2D3/MME/KCNMB2/ADRA2C/DRD5/CD38/SLIT2/KCNIP4/NMU/TACR3/ENPEP/NPY1R/ADAMTS16/NPR3/HTR1A/CARTPT/F2R/F2RL1/ERAP1/ERAP2/KCNN2/HBEGF/SGCD/ADRA1B/DRD1/HRH2/DSP/GCLC/HTR1B/BVES/CTGF/SGK1/DLL1/GPER1/EGFR/ELN/CACNA2D1/SRI/TAC1/PLOD3/PIK3CG/DOCK4/KCND2/CHRM2/KEL/KCNH2/MIR153-2/SGCZ/STC1/ADRA1A/EPHX2/ASPH/CRH/PCSK5/C9orf3/PRKG1/CTNNA3/HTR7/FGFBP3/ADRA2A/ADRB1/GLRX3/STIM1/KCNJ11/CHRM1/PLCB3/GRK2/PDE2A/KCNE3/ARHGAP42/ARHGAP42/DRD2/FXYD6/SCN4B/SCN2B/KCNJ5/KCNA5/C3AR1/OLR1/PTPRO/SPX/KCNJ8/PKP2/MIR26A2/TRHDE/NTS/NOS1/P2RX4/P2RX2/POSTN/HTR2A/EDNRB/MYH7/SMAD3/BBS4/HCN4/ABAT/MYLK3/MIR328/SERPINF2/ATP2A3/ADORA2B/KCNJ12/NOS2/ASIC2/RASL10B/TCAP/JUP/RAMP2/CACNA1G/SCPEP1/ACE/CACNG5/KCNJ2/YES1/ADCYAP1/DSC2/DSG2/AZU1/MIR23A/CYP4F12/SCN1B/FXYD1/KCNK6/RYR1/TGFB1/APOE/KCNJ14/HRC/CACNG8/TNNT1/ADRA1D/PROKR2/SNTA1/SRC/ADA/EDN3/RCAN1/BCR/HMOX1/CACNG2/KCNJ4/PDGFB/DMD/KCND1/AR/KCNE5/ATP2B3/RENBP	198	BP	DLPFC and HIPPO differential development
gene	GO:0042391	regulation of membrane potential	180/5258	391/14223	0.000121922369135874	0.0502485108936021	0.0472782997233608	GABRD/RNF207/NPPA/OPRD1/GRIK3/RIMS3/GCLM/GPR88/KCNA2/CASQ2/GBA/HCN3/ATP1A2/NOS1AP/CACNA1E/KCNT2/KCNH1/KCNK2/CNIH3/KCNK1/NTSR2/KCNK3/EHD3/KCNK12/CNGA3/RAB3GAP1/KCNJ3/KCNH7/SCN1A/SCN9A/SCN7A/CHRNA1/BOK/WNT7A/KCNH8/GPD1L/MIR26A1/SCN5A/CCK/TUSC2/FAM19A4/TMEM108/NLGN1/KCNMB2/WDR1/GABRG1/GABRA4/GABRB1/SNCA/PPA2/NPY2R/GLRA3/HCN1/KCNN2/GRIA1/GABRB2/GABRA1/DRD1/DSP/CLIC1/BAK1/SLC29A1/GCLC/GRIK2/BVES/POPDC3/HEBP2/OPRM1/PRKN/GPER1/FZD9/STX1A/CACNA2D1/SRI/TAC1/SLC26A4/NRCAM/KCND2/KCNH2/ADRA1A/PTK2B/CHRNA2/CHRNB3/RIMS2/KCNK9/GRIN3A/PTPN3/KCNT1/CTNNA3/STOX1/GRID1/CNGA4/KCNJ11/BAD/CNIH2/NPAS4/UCP2/KCNE3/CASP1/GRIA4/BCO2/DRD2/HTR3B/SCN4B/SCN2B/GRIK4/KCNJ5/IGSF9B/KCNA1/KCNA5/KCNJ8/PKP2/LRRK2/KCNH3/SCN8A/MIR26A2/CUX2/TPCN1/SLC8B1/P2RX7/P2RX4/P2RX2/FGF14/AKAP6/KCNH5/PSEN1/KCNK10/KCNK13/GABRA5/GABRG3/CHRFAM7A/GJD2/HCN4/CHRNA5/ABAT/GRIN2A/CLN3/STX1B/CBLN1/CNGB1/MIR328/WWP2/P2RX5/ARRB2/SEZ6/ASIC2/JUP/KCNH4/CNTNAP1/CACNA1G/KCNJ2/GRIN2C/SLC26A11/BAIAP2/PYCR1/ADCYAP1/DSC2/DSG2/BCL2/NETO1/HCN2/S1PR2/CACNA1A/SLC1A6/SCN1B/FXYD1/KCNK6/GRIN2D/MYH14/SNTA1/SRC/KCNB1/GRIK1/P2RX6/CACNG2/CACNA1I/TSPO/DMD/KCNE5/GABRQ	180	BP	DLPFC and HIPPO differential development
gene	GO:0003013	circulatory system process	199/5258	438/14223	0.000138429982373946	0.0502485108936021	0.0472782997233608	RNF207/SLC2A5/AGTRAP/NPPA/HTR1D/PTAFR/MIR30E/CYP2J2/TNNI3K/DDAH1/GCLM/GSTM2/TMIGD3/ADORA3/CASQ2/S100A1/ATP1A2/CASQ1/F11R/NOS1AP/F5/RGS2/TNNT2/ATP2B4/AGT/KCNK1/CHRM3/WDR35/POMC/KCNK3/EHD3/PROKR1/KCNIP3/TBC1D8/KCNJ3/SCN1A/STK39/DES/PER2/ITPR1/ATP2B2/HRH1/PPARG/THRB/GPD1L/MIR26A1/SCN5A/MYL3/CACNA2D2/CACNA2D3/MME/KCNMB2/ADRA2C/DRD5/CD38/SLIT2/KCNIP4/NMU/TACR3/ENPEP/NPY1R/ADAMTS16/NPR3/HTR1A/CARTPT/F2R/F2RL1/ERAP1/ERAP2/KCNN2/HBEGF/SGCD/ADRA1B/DRD1/HRH2/DSP/GCLC/HTR1B/BVES/CTGF/SGK1/DLL1/GPER1/RAMP3/EGFR/ELN/CACNA2D1/SRI/TAC1/PLOD3/PIK3CG/DOCK4/KCND2/CHRM2/KEL/KCNH2/MIR153-2/SGCZ/STC1/ADRA1A/EPHX2/ASPH/CRH/PCSK5/C9orf3/PRKG1/CTNNA3/HTR7/FGFBP3/ADRA2A/ADRB1/GLRX3/STIM1/KCNJ11/CHRM1/PLCB3/GRK2/PDE2A/KCNE3/ARHGAP42/ARHGAP42/DRD2/FXYD6/SCN4B/SCN2B/KCNJ5/KCNA5/C3AR1/OLR1/PTPRO/SPX/KCNJ8/PKP2/MIR26A2/TRHDE/NTS/NOS1/P2RX4/P2RX2/POSTN/HTR2A/EDNRB/MYH7/SMAD3/BBS4/HCN4/ABAT/MYLK3/MIR328/SERPINF2/ATP2A3/ADORA2B/KCNJ12/NOS2/ASIC2/RASL10B/TCAP/JUP/RAMP2/CACNA1G/SCPEP1/ACE/CACNG5/KCNJ2/YES1/ADCYAP1/DSC2/DSG2/AZU1/MIR23A/CYP4F12/SCN1B/FXYD1/KCNK6/RYR1/TGFB1/APOE/KCNJ14/HRC/CACNG8/TNNT1/ADRA1D/PROKR2/SNTA1/SRC/ADA/EDN3/RCAN1/BCR/HMOX1/CACNG2/KCNJ4/PDGFB/DMD/KCND1/AR/KCNE5/ATP2B3/RENBP	199	BP	DLPFC and HIPPO differential development
gene	GO:0007210	serotonin receptor signaling pathway	11/5258	12/14223	0.000139000030134446	0.0502485108936021	0.0472782997233608	HTR6/HTR1D/HTR1F/HTR1A/HTR4/HTR1B/HTR1E/HTR5A/HTR7/HTR2A/HTR2C	11	BP	DLPFC and HIPPO differential development
gene	GO:0098664	G-protein coupled serotonin receptor signaling pathway	11/5258	12/14223	0.000139000030134446	0.0502485108936021	0.0472782997233608	HTR6/HTR1D/HTR1F/HTR1A/HTR4/HTR1B/HTR1E/HTR5A/HTR7/HTR2A/HTR2C	11	BP	DLPFC and HIPPO differential development
exon	GO:0022604	regulation of cell morphogenesis	416/12293	444/14223	5.28209508517481e-07	0.00306308693989287	0.00301301823858551	DVL1/DRAXIN/PDPN/FBLIM1/RCC2/CAPZB/MUL1/CDC42/EPHB2/FGR/EPB41/ZMYM6/ZMYM1/ZMYM4/AGO4/MACF1/ZSWIM5/LRP8/DAB1/LPAR3/GBP1/CDC7/PALMD/AMIGO1/STRIP1/RHOC/PLEKHO1/CDC42SE1/S100A13/CHRNB2/EFNA1/SEMA4A/DNM3/TNR/SYT2/CNTN2/PLXNA2/RHOU/ITGB1BP1/ITSN2/CDC42EP3/RHOQ/RTN4/VRK2/BCL11A/WDPCP/ACTR2/SEMA4F/SEMA4C/LIMS1/TTL/ARHGAP15/ZEB2/RND3/FMNL2/PRPF40A/ERMN/TBR1/WIPF1/CHN1/HECW2/TRAK2/MAP2/FN1/ARPC2/OBSL1/EPHA4/NGEF/STK25/CPNE9/WNT7A/FGD5/GOLGA4/GORASP1/TRAK1/LIMD1/PLXNB1/QRICH1/RHOA/DAG1/SEMA3F/SEMA3B/TWF2/SEMA3G/WNT5A/ROBO2/ROBO1/KALRN/PLXNA1/PLXND1/SKIL/TNIK/NLGN1/FXR1/DVL3/EPHB3/TBCCD1/OSTN/OPA1/MELTF/DLG1/WDR1/SLIT2/KIT/KDR/RUFY3/SHROOM3/SPP1/PDLIM5/PPP3CA/AP1AR/SH3D19/RAPGEF2/SEMA5A/MYO10/ZSWIM6/MAP1B/HEXB/RASA1/RHOBTB3/EFNA5/WDR36/CSNK1G3/CDC42SE2/FSTL4/CDKL3/DIAPH1/ARAP3/CSNK1A1/CSF1R/SPARC/TUBB2B/RREB1/CARMIL1/LST1/SYNGAP1/CPNE5/FGD2/CUL7/TTBK1/VEGFA/ADGRB3/RIMS1/PHIP/EPHA7/POU3F2/BVES/NR2E1/FYN/ARHGAP18/UST/EZR/PRKN/GNA12/RAC1/WIPF3/SEPT7/HECW1/CAMK2B/LIMK1/SEMA3C/SEMA3E/SEMA3A/SEMA3D/PPP1R9A/SMURF1/CUX1/RELN/NRCAM/IFRD1/WASL/STRIP2/MKLN1/PLXNA4/BRAF/KEL/CDK5/DLC1/DMTN/RHOBTB2/NEFL/DOCK5/DPYSL2/PTK2B/KIF13B/NRG1/SDC2/RIMS2/ENPP2/HAS2/PTK2/ARC/KANK1/PTPRD/PLAA/ANXA1/NTRK2/SEMA4D/FGD3/PALM2/LPAR1/ABL1/OLFM1/CAMSAP1/GRIN1/ANAPC2/NSMF/NET1/BAMBI/NRP1/RET/CXCL12/WASHC2C/RHOBTB1/ANXA7/ZSWIM8/PTEN/ZFYVE27/SEMA4G/SHTN1/PDZD8/ZRANB1/DOCK1/KNDC1/ILK/PARVA/GAS2/BDNF/CAPRIN1/CD44/LRRC4C/LRP4/MARK2/CDC42EP2/SSH3/CORO1B/CTTN/ARAP1/PAK1/TRPC6/RDX/BCL9L/THY1/PTPRO/EPS8/CAPRIN2/FGD4/DNM1L/LRRK2/RND1/FMNL3/LARP4/ITGA7/GRIP1/RAB21/SYT1/PLXNC1/FGD6/CORO1C/SSH1/CUX2/RASAL1/FBXW8/RHOF/ZMYM5/ZMYM2/RNF6/WASF3/SPART/POSTN/OLFM4/ARHGEF7/CPNE6/NFATC4/COCH/FERMT2/RHOJ/SIPA1L1/PSEN1/SYNE3/VRK1/CYFIP1/ATP10A/RHOV/ITPKA/TTBK2/EPB42/NEDD4/TPM1/CSNK1G1/MAP2K1/ISLR2/SEMA7A/LINGO1/NTRK3/ARPIN/SEMA4B/CIB1/FES/METRN/TNFRSF12A/SYT17/EEF2K/ALDOA/CORO1A/MT3/IST1/CFDP1/FBXO31/CRK/PAFAH1B1/C1QBP/DLG4/DVL2/FXR2/NDEL1/MYH10/ARHGAP44/TRPV2/ULK2/SARM1/SSH2/OMG/CCL2/CCL3/SRCIN1/WIPF2/RND2/FMNL1/MAPT/WNT3/NGFR/GNA13/CDC42EP4/SLC9A3R1/UNC13D/BAIAP2/ARHGDIA/RAC3/CSNK1D/MYL12B/EPB41L3/CDH2/DCC/NEDD4L/PALM/CSNK1G2/DAPK3/PTPRS/ARHGEF18/ARHGEF18/ICAM1/DNM2/ZSWIM4/UNC13A/ANKRD27/WTIP/HPN/MAG/ACTN4/MEGF8/APOE/VRK3/MYH14/SYT3/MYADM/CDC42EP5/ZNF135/LZTS3/ID1/HCK/SRC/PREX1/ADNP/CDH4/SS18L1/TIAM1/BRWD1/DSCAM/C21orf2/ITGB2/S100B/RTN4R/CRKL/YWHAH/MYH9/CDC42EP1/TRIOBP/CSNK1E/PARVB/FBLN1/PLXNB2/SHANK3/CDKL5/SH3KBP1/IL1RAPL1/XK/WAS/PQBP1/FGD1/ZMYM3/BRWD3/GPRASP2/BHLHB9/PAK3/TRPC5/FGF13/MCF2/FMR1/PLXNB3/L1CAM/ARHGAP4/FLNA/GDI1/PLXNA3/VAMP7	416	BP	DLPFC and HIPPO differential development
